"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"mecI",0.301926356650837,0.330739385813102,0.946007607950369,0.864486417062077,0.733767446476464,0.350414695982761,NA,0.471652932521254,0.607041341290557,0.639823334381278,0.169556869715239,NA,NA,0.899532720770021,0.00600182511669015,0.0592940497995902,0.964505149657404,NA,0.0542225279306787,0.85560583109854,0.316829741821801,NA,NA
"Cper_mprF",0.754635957451803,7.07955493991023e-08,0.695797286929095,0.0144439785912094,0.823115382578138,0.429660350448444,NA,0.563526131721709,1.34330016808553e-07,0.758623369752802,0.185813662947206,NA,NA,0.808967204927503,0.607954871261267,0.469035103608465,0.92348560401875,NA,0.404455444671305,0.955306830394193,0.866754927995424,NA,NA
"mdtG",0.414151751016599,0.914498244257845,2.2589538335225e-07,0.864486417062077,0.0429471125917077,0.385517197341313,NA,0.595383941911265,0.710700072111611,0.763112005246314,0.0778887830600567,NA,NA,0.221121796027136,0.0014850946123157,3.23610867240606e-21,0.0599975254956384,NA,0.110272533249802,0.810953177523343,0.869040537327056,NA,NA
"abeS",0.582232063101214,0.0529827172249238,0.394628653006707,0.864486417062077,0.709504679879243,0.889535346098188,NA,0.656651724478141,0.693776782735756,0.230068477182255,0.256259995635061,NA,NA,0.862233635076838,0.00623534649249578,0.130408348273857,0.982845310231202,NA,0.0882222823110207,0.85560583109854,0.868928309001326,NA,NA
"Bbif_ileS_MUP",0.336751538395884,1.57761144481187e-12,0.723754141592847,0.929829353342837,0.029159725234618,0.139825010833782,NA,0.627450633414978,0.78340707935489,0.206954184689984,0.976299365329549,NA,NA,0.938480713788793,0.0172521603940209,0.397053852000671,2.97697216772856e-28,NA,4.96671416452887e-06,0.888425383126401,0.573953584907567,NA,NA
"APH(3')-IIIa",0.00180776145437711,4.68034566639716e-20,0.642033984553189,0.856959324906995,0.88270374353385,0.486146919406421,NA,0.788122564162537,0.752741958947962,0.82385202581191,0.61060667043888,NA,NA,0.837680354853214,4.10080589751905e-23,0.00692159611752293,0.0784784663822942,NA,0.346789511546341,0.906036641888267,0.717274689933319,NA,NA
"gadW",0.38592340779503,0.844432343077581,0.0363241259886172,0.858179061813976,0.068446180561153,0.154006656496693,NA,0.536875994480703,0.710700072111611,0.862586064500389,0.0852711365530367,NA,NA,0.658291356589431,0.000219243350598399,0.0716063355858537,1.49856074914794e-22,NA,0.0624979635836468,0.927979235429064,0.88083792833134,NA,NA
"mphA",0.84962396299891,0.82230027901394,0.0974190170695764,0.864486417062077,0.769680045558932,0.576530776773333,NA,0.656651724478141,0.856574477177674,0.727458422469806,0.0835568864200206,NA,NA,0.942349180483615,0.934412440554707,2.66916522994281e-10,1.33958885365273e-10,NA,0.165120482764607,0.863842944152982,0.905050289271976,NA,NA
"emrY",0.256855522487112,0.839406764642515,0.116228203003734,0.856959324906995,0.106210602844334,0.285976246179103,NA,0.563526131721709,0.710700072111611,0.89051814678818,0.146440130778422,NA,NA,0.547162501426824,0.00828181399475815,0.399812708966571,0.0456947218814352,NA,0.030602893834627,0.85560583109854,0.870125346518822,NA,NA
"emrK",0.301926356650837,0.857764194804773,0.0068050813283699,0.864486417062077,0.0408045502288478,0.276105306043258,NA,0.536875994480703,0.710700072111611,0.980656692951807,0.00489734238472936,NA,NA,0.413947787233149,0.0174683689016868,0.00254500598259838,1.76949745731362e-21,NA,0.174849829499369,0.803252278486504,0.88083792833134,NA,NA
"qacL",0.0753782662291409,0.677050950796357,0.927267083389092,0.831908824551353,0.367795205637837,0.596896515178464,NA,0.563526131721709,0.0698044614482699,0.428426922682152,0.794840578452842,NA,NA,0.8498702042812,0.167891697768403,6.72321136395557e-05,0.844252947433452,NA,0.0037572571667135,0.79527552582641,0.985540969690617,NA,NA
"vanU_in_vanG_cl",0.844573448559417,0.332491398481965,0.599723333732268,0.858179061813976,0.791149881632536,0.640277022684557,NA,0.617649151463393,0.710700072111611,0.469262599868922,0.845807474003165,NA,NA,0.631277212213075,0.01631009395459,0.596737255163334,0.984696882544697,NA,0.110272533249802,0.84539841873013,0.868928309001326,NA,NA
"dfrA17",0.323659697584518,0.837605762337419,4.09265566840426e-13,0.95584209085128,0.791149881632536,0.920466644201082,NA,0.471652932521254,0.856574477177674,0.862546055529167,0.806417210896875,NA,NA,0.86414747038978,0.934412440554707,5.3868797423702e-13,0.92348560401875,NA,0.540600504018144,0.137404879251828,0.99261787436941,NA,NA
"dfrB2",0.658279779637789,0.826751405374021,0.885219313895659,0.831908824551353,0.675000349558228,0.608665465462906,NA,0.641962517357229,0.710700072111611,0.189894365948239,0.670755412039425,NA,NA,0.983232453434106,0.11262902292896,0.225428409161497,0.893114869590401,NA,0.0536311786208007,0.85560583109854,0.868928309001326,NA,NA
"vanL",0.87982535171058,0.0223389152366063,8.87614970748517e-16,0.957287858067817,0.953472671159567,0.889535346098188,NA,0.918699097379763,1.2608420139151e-15,0.763112005246314,0.642935384916242,NA,NA,0.938480713788793,2.29244002530017e-16,0.934559437862243,0.92348560401875,NA,0.386949458853899,0.710586920578448,0.887113472829085,NA,NA
"dfrB4",0.645468945536602,0.837605762337419,0.955116075200234,0.700187511775051,0.620215964647511,0.810167617950736,NA,0.834958487231795,0.920786986667783,0.484118253532334,0.573574775599364,NA,NA,0.656814615725077,0.260811258730314,0.0540432176575879,0.981743729994679,NA,0.435859907819298,0.949515135955101,0.580264343792315,NA,NA
"oqxB",0.00180776145437711,0.000457732555998527,0.261600098827203,0.995666555581822,0.134918913594004,0.280470978975824,NA,0.649346277687075,0.710700072111611,0.54002271753077,0.269471649540444,NA,NA,0.267087890437342,0.0262018612145156,0.323126313381577,0.941529632927925,NA,0.960844535502382,0.993044794894888,0.0712071181250271,NA,NA
"tet32",0.575706749140694,3.9537211883772e-06,0.000597400317330228,0.132494598247402,0.00145885498408152,0.0511412262723474,NA,0.970161651289428,0.138389382244376,0.947935949913343,0.901567776110941,NA,NA,0.0646596687936331,5.90846669416245e-24,0.451615353834908,0.854735213054539,NA,0.853925968866682,0.84539841873013,0.452350961427522,NA,NA
"TolC",0.00952993788496289,0.934536214391733,0.0135543722304353,0.996949307872087,0.0819964988128112,0.195449271858705,NA,0.536875994480703,0.308168923096393,0.763112005246314,0.642935384916242,NA,NA,0.499193318908546,0.00387765607971752,0.198988874570598,0.92348560401875,NA,0.130679927168923,0.84539841873013,0.900072920180068,NA,NA
"ANT(6)-Ib",0.178742248891263,3.72539428909734e-11,5.20657780672819e-11,8.86324912896228e-10,0.0648885195825732,0.61093996161136,NA,0.841157382613435,0.920786986667783,0.758623369752802,0.901567776110941,NA,NA,7.31197007142506e-06,2.49993564136795e-11,7.39537662831516e-11,3.43855580063806e-11,NA,0.547642938535784,0.85560583109854,0.0307202880369915,NA,NA
