"","Ciprofloxacin","Augmentin","Metronidazole","Ceftriaxone","Vancomycin","Cefepime","Azithromycin","Trimethoprim-Sulfamethoxazole","Penicillin","Levofloxacin","trimethoprim-sulfamethoxazole","Dapsone","Amoxicillin","Trimethoprim-sulfamethoxazole","Cefdinir","Metronidzole","Piperacillin-tazobactam","Trimethprim-sulfamethoxazole","Ceftazidime","TMP-SMX","Cefuroxime","Cephalexin","Pentamidine","Pencillin","Doxycycline","Meropenem","Daptomycin","Sulfamethoxazole","Cefazolin","Aztreonam"
"dfrF",0.861070145374782,0.00149808956907229,0.964239259684564,0.860507749198715,0.463203009486589,0.229958846643434,0.619907444250459,0.176940531280862,0.0067440292258899,0.885031770906983,NA,0.240286050553205,0.869317307142989,NA,NA,NA,0.958537352075407,NA,0.485152789130744,0.472233143668859,0.592925000733233,0.941529632927925,NA,NA,0.34688054775758,0.900932367924269,0.834946433099028,0.867660025831896,NA,NA
"rsmA",0.591102119353125,0.417114040459064,0.933860455733174,0.560510077740623,0.38508207074721,0.414939933453612,0.491969409575684,0.767807306325687,0.914365567750719,0.237836759581892,NA,0.845807474003165,0.946664381377219,NA,NA,NA,0.822296811466501,NA,0.106524377492147,0.764505787828854,0.276622070527527,0.101417651222232,NA,NA,0.134382496138427,0.518218479249051,0.277716415256827,0.869262258718318,NA,NA
"CfxA2",0.737117128766612,0.071236404557488,0.841629693324083,0.817772702984432,0.929784773331126,0.959375235509121,0.163866453398865,0.153890816104887,1.19844106560075e-07,0.905799946796184,NA,0.794840578452842,9.75848058193916e-11,NA,NA,NA,0.353566123767537,NA,0.00850197420709831,0.967378908435303,0.0147010757914736,0.424538594830463,NA,NA,0.971290626348578,0.460655062624708,0.360156712980966,0.768207922699467,NA,NA
"aadA5",0.0614593925329982,5.55597260839567e-08,0.850196685456657,0.964500561659321,0.773320946917763,0.959375235509121,4.5755068539729e-08,0.816076571150747,0.914365567750719,0.905799946796184,NA,0.24345270452395,0.869317307142989,NA,NA,NA,0.86788996845546,NA,0.82168538178837,0.861317709677146,9.75493592915211e-08,5.24383931578917e-08,NA,NA,0.287764630669285,0.0441165056823473,0.694783802124047,0.170404351899163,NA,NA
"vanT_in_vanC_cl",0.140051885234849,2.72320534470363e-15,0.964239259684564,0.951021292954019,0.61515760615566,0.99073394487544,0.78710259704665,5.34116000374426e-15,0.914365567750719,0.859552496137902,NA,0.865445830219095,3.78042994287649e-15,NA,NA,NA,0.962819000613748,NA,0.0593092858448852,0.999530027056474,0.96155140553558,0.000241858953199393,NA,NA,0.151317967054885,0.905361732226523,0.929733696832291,0.931677899326567,NA,NA
"vanS_in_vanC_cl",0.146273870718368,0.0593185858487309,0.933860455733174,0.918940265330613,0.0602042878765214,0.422302819790831,0.704699745798911,4.14683843883982e-14,4.80160240286716e-14,0.885031770906983,NA,0.901567776110941,0.00540096156657005,NA,NA,NA,0.938635151009953,NA,0.140769434365479,0.861317709677146,0.977553859968906,0.0566269462203768,NA,NA,0.0263304343817454,0.187050178688781,0.964524158963865,0.678994069554728,NA,NA
"mel",0.592673427065875,0.535627229872103,0.65287689821619,0.907930874437015,0.00380156433306546,0.0682352063539306,0.870405632384826,0.117081813121021,4.9645014750756e-21,0.490330476880399,NA,0.240286050553205,0.869317307142989,NA,NA,NA,0.0580562896445926,NA,0.01631009395459,0.764505787828854,0.939507543283765,0.537687438972849,NA,NA,0.312973423757367,0.0655640702959611,0.0593540375009027,0.931677899326567,NA,NA
"ErmB",0.489861976771857,0.443125117938229,0.964239259684564,0.689415023611828,0.994409486579336,0.851723076500564,0.276232927652564,0.542571683178893,0.914365567750719,0.642459985548851,NA,0.591682831034372,0.0202627661336747,NA,NA,NA,0.964991095912975,NA,3.17673836704981e-17,0.430078115205499,0.0452931478445345,0.37548415550783,NA,NA,0.00749260349831665,0.993385081374305,0.966195636373758,0.360068074622186,NA,NA
"Mef(En2)",0.523247877362473,0.0424396626734454,0.929613981023907,0.833843590337376,0.753268899505964,0.239667411825407,0.511204393086209,5.89030266563143e-13,0.914365567750719,0.929776767545931,NA,0.424386848761826,0.946664381377219,NA,NA,NA,0.190935260321609,NA,2.59210453132793e-11,0.999530027056474,0.00491015790606233,4.35781764504232e-45,NA,NA,0.199759270083294,0.906036641888267,0.964524158963865,0.29832169052193,NA,NA
"APH(3'')-Ib",0.099103824470726,0.443125117938229,0.00542047391278508,0.633827196056374,0.217704436574759,0.433958047253591,0.965641805911814,0.162334647160422,0.914365567750719,0.960149226216088,NA,0.238706504780763,0.869317307142989,NA,NA,NA,0.867658830533891,NA,0.980948919582862,0.42399801440058,0.52646371317385,0.790612457075965,NA,NA,5.64085385061068e-13,0.906036641888267,0.644684129070378,0.261140189455837,NA,NA
"msrC",0.426823267910224,1.27145605551789e-05,0.841629693324083,0.927268195660387,0.10056569194814,0.239667411825407,0.74317314328192,0.784867105782433,0.914365567750719,0.905799946796184,NA,0.845807474003165,0.579479857781171,NA,NA,NA,0.57636383734558,NA,1.67905639049842e-39,0.340739267907394,0.194717760805576,0.899451028069797,NA,NA,0.312973423757367,0.905361732226523,0.340398170887024,0.299995902226628,NA,NA
"Erm(35)",0.616342077495669,0.439693760603798,0.964239259684564,0.97747311640821,0.0653970199672065,0.113547877487762,1.11183365725725e-19,0.945732439811505,0.838498322706101,0.742444280407426,NA,0.592161339837714,0.924334759641751,NA,NA,NA,0.822296811466501,NA,5.65735980677455e-20,0.673069400713176,0.37669665754667,0.92348560401875,NA,NA,0.635906475381845,0.95484846816533,0.724640023567301,0.889224889991847,NA,NA
"CfxA3",0.882940070911744,7.53148355466836e-15,3.47943054109768e-14,0.778167169515611,0.974631892519565,0.998527729758587,8.36831506074262e-15,0.00271870898492015,0.69114576306918,0.999456405187959,NA,0.653183093923653,0.235539017614366,NA,NA,NA,0.822280995552696,NA,5.87029011065024e-15,0.426195203117599,2.14118802529088e-14,9.41435444333545e-15,NA,NA,0.78036853260058,2.85879449196551e-14,0.988260079880903,0.956456508015454,NA,NA
"tet(A)",0.722743497030928,0.486938015506807,0.0142934977461844,0.734637487968502,0.193215072729697,0.568153322383966,1.38165429794416e-21,0.154890947462088,0.914365567750719,0.929776767545931,NA,0.00136938422255298,0.869317307142989,NA,NA,NA,0.836040439880017,NA,0.790143394001333,0.546874956059659,0.52646371317385,1.27537319810231e-21,NA,NA,0.000947932911316002,0.965942125660164,0.638283123187857,0.27541232078841,NA,NA
"tet37",0.85912547030615,0.443125117938229,0.964239259684564,0.97747311640821,0.539305396536354,0.443888925346716,0.811202493791387,0.855324511224095,2.77534384477511e-06,0.665984106801081,NA,0.901567776110941,0.869317307142989,NA,NA,NA,0.935375866445233,NA,0.0101877269314725,0.824435042048274,0.8737632267497,0.984696882544697,NA,NA,0.067463866213903,0.906036641888267,0.46649592955906,0.29832169052193,NA,NA
"tetW",0.838683459239812,0.58298494534078,0.548464944585863,0.407177145024724,0.0069637762487138,0.0710692590821455,0.88699586082566,0.855062640370192,0.914365567750719,0.994046931143243,NA,0.914689152869488,0.869317307142989,NA,NA,NA,0.220020886299201,NA,0.0212836669953958,0.42822944807261,0.52646371317385,0.92348560401875,NA,NA,0.660034422314798,0.863842944152982,0.0277369007431372,0.456484878602242,NA,NA
