"","ciprofloxacin","amoxicillin-clavulanate","metronidazole","ceftriaxone","vancomycin","cefepime","azithromycin","trimethoprim-sulfamethoxazole","penicillin","levofloxcacin","dapsone","amoxicillin","cefdinir","piperacillin-tazobactam","ceftazidime","cefuroxime","cephalexin","pentamidine","doxycycline","meropenem","daptomycin","cefazolin","aztreonam"
"gadX",0.000470163204652522,0.0155395534148094,0.474199549020561,0.842773007107402,0.126883000850566,0.0317666546153948,0.722510819841461,0.356213710630904,0.203023859963397,0.764148296606397,0.00281653977505059,9.64105268494241e-24,NA,0.236934898638749,0.0173816804801748,0.774335183579066,0.567810421438642,0.426092174028031,0.00125311375174113,0.978202730042189,0.554502196430512,0.210750757206409,0.349767243331077
"mdtE",0.000207516097945175,0.010950000039748,0.236272154965921,0.917792327974389,0.148421350550227,0.0390911230906754,0.807439873985677,0.067309462503786,0.386041648102299,0.664198876152762,0.144283922694705,0.700190131276651,NA,0.287265546835351,0.0494033110630711,0.605584373892543,0.689997716687635,0.324844503599408,0.000503730631568686,0.956945442487788,0.255249330101622,0.0225446011865023,0.113281326171368
"CRP",1.85022253253367e-06,0.0194163621436328,0.783101979710033,0.192646801265818,0.994048373164964,0.886786235605006,0.276573972596522,0.618998859579087,0.000238527465315567,0.910846486765804,0.241321773340832,0.810859371805783,NA,0.245087647572488,0.0976132390702117,0.127557156859912,0.635114281485056,0.624266715964274,0.445755224702436,0.189234062371733,0.0956818502391124,0.0497162069656884,0.0777986369423101
"mdtP",0.000507635956260077,0.0425328159819613,0.246891511508692,0.592011817121077,0.0438940457937155,0.0111962718525003,0.708063920436506,0.220938814956412,0.397516618980346,0.856984815002485,0.104788635165482,0.430457774864844,NA,0.455762539823593,0.0113645992826181,0.96916915262635,0.626553283910348,0.450347201899858,0.000140285539386954,0.502795980051017,0.447928062754449,0.123589848392808,0.203738377450111
"mdtO",0.00139477684378045,0.0534611629034685,0.358537978343388,0.727634616729349,0.100468496358751,0.0449817281528133,0.897169001702865,0.0899027883846946,0.259234736533721,0.488617965856382,0.0531562143281814,0.234698803431062,NA,0.5581039329407,0.0142834849080331,0.544895339555839,0.43521934056599,0.418027706043029,6.7585189104945e-06,0.454735069500004,0.506753589169423,0.0533987343671173,0.568664389674002
"mdtN",6.59361214153183e-05,0.0439732826849436,0.93668329353206,0.799832104233329,0.0821984953333287,0.0161620728814142,0.705799195680021,0.202754641944592,0.375772952313202,0.991997251265732,0.0201530815090812,0.73981389854929,NA,0.127930215103981,0.000128112309021072,0.784823170004146,0.521747958481187,0.447237289849327,5.81806663953097e-08,0.572275626076633,0.20440852544463,0.0157690371707013,0.129249069704751
"sul2",0.00721915003832632,0.0400682291656308,0.408886905368617,0.101501988462829,0.859000330502623,0.800871643828355,0.276190225781261,0.17792686452645,0.573265736556972,0.412157043928779,0.136785435064716,0.287180291335368,NA,0.0541872975022039,0.17087098891383,0.81333484022475,0.0131172702886638,0.292021007224499,0.98758964530979,0.902442866826599,0.402537182489897,0.17993523686031,0.0996264172417646
"vanR_in_vanD_cl",0.885390894809515,0.260876040066599,0.768917153272175,0.609447150998941,0.295981397378111,0.0411416424677672,0.203281777011422,0.0594844738598075,0.0573032742590748,0.0188374733513237,0.0558720019061159,0.735742643151202,NA,0.000574235361221882,0.927931770419924,0.113325022006039,0.712729199996545,0.50300630008648,0.811386826624664,0.899146370234823,0.347081458127626,0.768668186213417,0.0587693661970198
"lsaA",0.0244838579491933,0.121341718865699,0.203883912599556,0.0743567692792224,0.00398290770740426,0.00174740038105309,0.493831053829271,0.213702616569153,0.0687106827737019,0.309104766336123,0.746692960972346,0.293596322327793,NA,0.134448156965881,0.305319527932643,0.134877742262847,5.88321410421244e-05,0.100712592496533,0.236729197408786,0.773291427552613,0.205213100138761,0.0962673579672128,0.465282171891095
"APH(2'')-If",0.0198475118622197,0.373965865746516,0.00128985970931238,0.0116287056043038,0.0150544723903834,0.0046006287056888,5.61455117165692e-08,0.814263094558853,5.85046741903697e-08,0.0897198225769784,0.300477161197786,0.63125360471177,NA,0.472463828377899,0.0035341115826577,0.503969967425378,0.876744139166597,5.85046741903694e-08,0.361286043831631,0.00400698677899627,2.74638463766926e-05,0.543839126072005,5.85046741903694e-08
"aad(6)",0.0626605156096661,0.493441900082511,0.683378383449182,0.444722508793046,0.71392906040252,0.67635632774062,0.758399455392524,0.868034741130502,0.725676768797403,0.146366971203869,0.979361751112484,1.98874530242777e-05,NA,0.534984564527852,0.0030628841421899,0.0306699252708141,0.431658970145103,0.339655729669913,0.202011314665271,0.0145492272052771,0.115726314922124,0.210542248822154,0.532994044738484
"lnuC",0.0354788905531123,0.0214605949230615,0.713495952292735,0.00691228139632816,3.6614011495533e-05,0.0149923758716255,0.0642438659178561,0.00125509022395325,0.0358897392289308,0.00595146953827876,0.97930515394047,0.115355981785351,NA,6.63992068025482e-06,0.58011180842897,0.693475797684612,0.112716038001246,0.822795940921475,0.0703555693937642,0.236249177516726,7.42405471979938e-05,0.873936458739381,0.00411039790358835
"dfrB5",0.131750753906075,0.838734429136176,0.612944595013412,0.278024992393497,0.0253852891279074,0.204746031235968,0.677422366369954,0.00111210003608072,0.694136494512668,0.312948518508044,0.494374327700282,0.634360816269053,NA,0.271692411957422,0.665925502768359,0.117811675065809,0.41940693039199,0.779891818769945,0.53553877860032,0.285986265337004,0.704524200994346,0.391702112189458,6.45040137509007e-35
"evgA",0.00128955400455152,0.0165758992466359,0.71814468718806,0.767130960337137,0.328729814525501,0.0419852068841695,0.800221183755374,0.327005920592355,0.338447123589861,0.567324206918577,0.00375655215965099,3.42038056678221e-19,NA,0.142477192735338,3.01304493151651e-19,0.798858138381575,0.00699919079250243,0.397515871533662,0.00017639368090389,0.858616692468647,0.257792276827132,0.233371785889546,0.282808337051351
"cpxA",7.91303188686062e-05,0.0129129098153046,0.995134663281147,0.0748007810423833,0.758993522833572,0.468116728598955,0.621389633123504,0.362377289441737,0.286173575681949,0.769218687190283,0.492228973760589,0.915808490284524,NA,0.200213438081226,0.0218376973841242,0.135450988938283,0.395429968857436,0.655145508468316,0.0563195680438198,0.670795208637509,0.333880032813943,0.0160363095100495,0.259536697810118
"mecI",0.0222399099676715,0.000344198083650234,0.147995152492932,0.523045625893072,0.982138742620219,0.472981737469287,0.466163183300673,0.868601046650347,0.201091106691112,0.0411290841503014,0.00216089932513955,0.384692927784708,NA,0.415508434293214,0.581071789332872,0.00566091227895183,0.689414984124952,0.99341466448652,0.0580063384361238,0.110178567049886,0.00769391565086102,0.791029314280377,0.242083831312594
"Cper_mprF",0.730747389936668,0.265452528352033,0.6416815104304,0.103984773737881,0.41507555877661,0.52211362221765,1.44141586451357e-07,0.13988225125822,1.75213065402461e-08,0.842114819414394,0.0118584484175335,1.76226642668372e-08,NA,0.266277723628073,0.346169603394753,0.495621280684233,0.580411724622898,1.75213065402461e-08,0.0137452413334835,0.36363603302273,0.999387171953464,1.7419451936963e-08,1.75213065402459e-08
"mdtG",0.000315775964299163,0.0284324200567516,0.362817498868986,0.902715511419506,0.0798100105089647,0.0111096062636487,0.884286954803657,0.0805993544819145,0.361726059027857,0.866002416736777,0.0164397301625302,0.374461829840514,NA,0.199578742529704,4.60180203427596e-08,0.553121152599537,0.622348588383448,0.348880770447433,0.000102271372904192,0.670285875467025,0.502485190773132,0.0960352931098794,0.460274565858094
"abeS",0.0666323637602194,0.00559438784267848,0.878708086603122,0.592501756239557,0.820190760294039,0.654000402584092,0.420089695760106,0.36886803395525,0.269157547817216,0.221352146974409,0.0511795591391949,0.269506948295454,NA,0.254734574191899,0.805283086181402,0.320907521694484,0.958494871581418,0.96696059700958,0.050462329479085,0.231583061803726,0.095277287257995,0.162686195414762,0.294136013872186
"Bbif_ileS_MUP",0.825739494040336,0.0542903489078669,0.293877809941711,0.131219721007529,0.0122641679762572,0.0735914358282804,1.27157415323892e-12,0.706560142995781,0.551976897139706,3.45971638863369e-05,0.948842138311104,0.544314665336082,NA,0.433373884936607,0.678418143377222,0.06589816535855,1.00421611464008e-06,0.801947766584289,3.90695889772431e-11,0.748241575555789,0.122828593195077,0.609718052970966,0.433461067086507
"APH(3')-IIIa",0.0132340020437209,0.165663363955752,0.55059048863546,0.216646582366984,0.0825177862949065,0.212669450479995,0.677539903858872,0.282323413334951,0.500898484145195,0.0333598010122044,0.149053805269564,0.447416667124943,NA,0.169173261880419,0.00153924575429604,0.000982745049169013,0.455087802007803,0.219677963170387,0.428530058294317,0.0216106395276404,0.144486430861013,0.321247977641236,0.438284202384099
"gadW",0.00194433501739752,0.0154055831897547,0.207844760100261,0.852994260175445,0.051143278974184,0.007156995237455,0.587034148153057,0.113176580914328,0.361332066902337,0.890717531340231,0.04849777705734,0.577485970351933,NA,0.138685101550728,0.0369002928145655,0.660485674801405,0.405459815868625,0.420972218153005,1.11169829793551e-05,0.793046980229253,0.45932088932853,0.0429294012670883,0.609337290200954
"mphA",0.167191600883172,0.0235383670440399,0.528264077085113,0.425475138966006,0.386556968039246,0.82301512824661,0.651401979527526,0.115419750276656,0.653173848817758,0.0339052333696941,0.000627064315191071,2.867347379056e-11,NA,0.0242388904092646,0.649583336128057,1.74034420704578e-10,0.599961980871661,0.598787704361672,0.00646753531464407,0.978994283734288,0.626237450030317,0.220111581615021,0.540237852872046
"emrY",0.00109755488583214,0.0168227620065184,0.293858878988411,0.731843757251796,0.22054456833169,0.0296252399235987,0.478135817525427,0.402498765913717,0.380039512506855,0.906698179919575,0.0385856609093137,0.515468821393344,NA,0.0993586727635046,0.0957273037818848,0.92639912762137,0.390938940173369,0.382950263175579,4.99368201218333e-05,0.827518665560122,0.518696305251357,0.0397481080104479,0.384941601559594
"emrK",0.000809897306047086,0.0107355438731868,0.512049988341776,0.80373791444095,0.169841753182395,0.0375912784675783,0.869299703142373,0.224678211541215,0.367351804259564,0.776335436535043,0.00259795639138678,0.692124546089882,NA,0.147104763596374,1.99887863091044e-05,0.642401656150929,0.020544918648259,0.254788895174913,0.000326234196205978,0.546251755583187,0.496507667191754,0.0111000104082148,0.16575968965482
